v3.1.1 - 18-09-23
Processing file /data/nvalle/L6_47_543064.raw
Size: 999995296. Contains 62499706 lines (up to offset = 0x3b9ab790)
11454299;1
11454300;1
11454301;1
11454302;1
11454303;1
11454304;1
11454305;1
11454306;1
11454307;1
11454308;1
11454309;1
11454310;1
11454311;1
11454312;1
11454313;1
11454314;1
11454315;1
11454316;1
11454317;1
11454318;1
11454319;1
11454320;1
11454321;1
11454322;1
11454323;1
11454324;1
11454325;1
11454326;1
11454327;1
11454328;1
11454329;1
11454330;1
11454331;1
11454332;1
11454333;1
11454334;1
11454335;1
11454336;1
11454337;1
11454338;1
11454339;1
11454340;1
11454341;1
11454342;1
11454343;1
11454344;1
11454345;1
11454346;1
11454347;1
11454348;1
11454349;1
11454350;1
11454351;1
11454352;1
11454353;1
11454354;1
11454355;1
11454356;1
11454357;1
11454358;1
11454359;1
11454360;1
11454361;1
11454362;1
11454363;1
11454364;1
11454365;1
11454366;1
11454367;1
11454368;1
11454369;1
11454370;1
11454371;1
11454372;1
11454373;1
11454374;1
11454375;1
11454376;1
11454377;1
11454378;1
11454379;1
11454380;1
11454381;1
11454382;1
11454383;1
11454384;1
11454385;1
11454386;1
11454387;1
11454388;1
11454389;1
11454390;1
11454391;1
11454392;1
11454393;1
11454394;1
11454395;1
11454396;1
11454397;1
11454398;1
11454399;1
11454400;1
11454401;1
11454402;1
11454403;1
11454404;1
11454405;1
11454406;1
11454407;1
11454408;1
11454409;1
11454410;1
11454411;1
11454412;1
11454413;1
11454414;1
11454415;1
11454416;1
11454417;1
11454418;1
11454419;1
11454420;1
11454421;1
11454422;1
11454423;1
11454424;1
11454425;1
11454426;1
11454427;1
11454428;1
11454429;1
11454430;1
11454431;1
11454432;1
11454433;1
11454434;1
11454435;1
11454436;1
11454437;1
11454438;1
11454439;1
11454440;1
11454441;1
11454442;1
11454443;1
11454444;1
11454445;1
11454446;1
11454447;1
11454448;1
11454449;1
11454450;1
11454451;1
11454452;1
11454453;1
11454454;1
11454455;1
11454456;1
11454457;1
11454458;1
11454459;1
11454460;1
11454461;1
11454462;1
11454463;1
11454464;1
11454465;1
11454466;1
11454467;1
11454468;1
11454469;1
11454470;1
11454471;1
11454472;1
11454473;1
11454474;1
11454475;1
11454476;1
11454477;1
11454478;1
11454479;1
11454480;1
11454481;1
11454482;1
11454483;1
11454484;1
11454485;1
11454486;1
11454487;1
11454488;1
11454489;1
11454490;1
11454491;1
11454492;1
11454493;1
11454494;1
11454495;1
11454496;1
11454497;1
11454498;1
11454499;1
11454500;1
11454501;1
11454502;1
11454503;1
11454504;1
11454505;1
11454506;1
11454507;1
11454508;1
11454509;1
11454510;1
11454511;1
11454512;1
11454513;1
11454514;1
11454515;1
11454516;1
11454517;1
11454518;1
11454519;1
11454520;1
11454521;1
11454522;1
11454523;1
11454524;1
11454525;1
11454526;1
11454527;1
11454528;1
11454529;1
11454530;1
11454531;1
11454532;1
11454533;1
11454534;1
11454535;1
11454536;1
11454537;1
11454538;1
11454539;1
11454540;1
11454541;1
11454542;1
11454543;1
11454544;1
11454545;1
11454546;1
11454547;1
11454548;1
11454549;1
11454550;1
11454551;1
11454552;1
11454553;1
11454554;1
11454555;1
11454556;1
11454557;1
11454558;1
11454559;1
11454560;1
11454561;1
11454562;1
11454563;1
11454564;1
11454565;1
11454566;1
11454567;1
11454568;1
11454569;1
11454570;1
11454571;1
11454572;1
11454573;1
11454574;1
11454575;1
11454576;1
11454577;1
11454578;1
11454579;1
11454580;1
11454581;1
11454582;1
11454583;1
11454584;1
11454585;1
11454586;1
11454587;1
11454588;1
11454589;1
11454590;1
11454591;1
11454592;1
11454593;1
11454594;1
11454595;1
11454596;1
11454597;1
11454598;1
11454599;1
11454600;1
11454601;1
11454602;1
11454603;1
11454604;1
11454605;1
11454606;1
11454607;1
11454608;1
11454609;1
11454610;1
11454611;1
11454612;1
11454613;1
11454614;1
11454615;1
11454616;1
11454617;1
11454618;1
11454619;1
11454620;1
11454621;1
11454622;1
11454623;1
11454624;1
11454625;1
11454626;1
11454627;1
11454628;1
11454629;1
11454630;1
11454631;1
11454632;1
11454633;1
11454634;1
11454635;1
11454636;1
11454637;1
11454638;1
11454639;1
11454640;1
11454641;1
11454642;1
11454643;1
11454644;1
11454645;1
11454646;1
11454647;1
11454648;1
11454649;1
11454650;1
11454651;1
11454652;1
11454653;1
11454654;1
11454655;1
11454656;1
11454657;1
11454658;1
11454659;1
11454660;1
11454661;1
11454662;1
11454663;1
11454664;1
11454665;1
11454666;1
11454667;1
11454668;1
11454669;1
11454670;1
11454671;1
11454672;1
11454673;1
11454674;1
11454675;1
11454676;1
11454677;1
11454678;1
11454679;1
11454680;1
11454681;1
11454682;1
11454683;1
11454684;1
11454685;1
11454686;1
11454687;1
11454688;1
11454689;1
11454690;1
11454691;1
11454692;1
11454693;1
11454694;1
11454695;1
11454696;1
11454697;1
11454698;1
11454699;1
11454700;1
11454701;1
11454702;1
11454703;1
11454704;1
11454705;1
11454706;1
11454707;1
11454708;1
11454709;1
11454710;1
11454711;1
11454712;1
11454713;1
11454714;1
11454715;1
11454716;1
11454717;1
11454718;1
11454719;1
11454720;1
11454721;1
11454722;1
11454723;1
11454724;1
11454725;1
11454726;1
11454727;1
11454728;1
11454729;1
11454730;1
11454731;1
11454732;1
11454733;1
11454734;1
11454735;1
11454736;1
11454737;1
11454738;1
11454739;1
11454740;1
11454741;1
11454742;1
11454743;1
11454744;1
11454745;1
11454746;1
11454747;1
11454748;1
11454749;1
11454750;1
11454751;1
11454752;1
11454753;1
11454754;1
11454755;1
11454756;1
11454757;1
11454758;1
11454759;1
11454760;1
11454761;1
11454762;1
11454763;1
11454764;1
11454765;1
11454766;1
11454767;1
11454768;1
11454769;1
11454770;1
11454771;1
11454772;1
11454773;1
11454774;1
11454775;1
11454776;1
11454777;1
11454778;1
11454779;1
11454780;1
11454781;1
11454782;1
11454783;1
11454784;1
11454785;1
11454786;1
11454787;1
11454788;1
11454789;1
11454790;1
11454791;1
11454792;1
11454793;1
11454794;1
11454795;1
11454796;1
11454797;1
11454798;1
11454799;1
11454800;1
11454801;1
11454802;1
11454803;1
11454804;1
11454805;1
11454806;1
11454807;1
11454808;1
11454809;1
11454810;1
11454811;1
11454812;1
11454813;1
11454814;1
11454815;1
11454816;1
11454817;1
11454818;1
11454819;1
11454820;1
11454821;1
11454822;1
11454823;1
11454824;1
11454825;1
11454826;1
11454827;1
11454828;1
11454829;1
11454830;1
11454831;1
11454832;1
11454833;1
11454834;1
11454835;1
11454836;1
11454837;1
11454838;1
11454839;1
11454840;1
11454841;1
11454842;1
11454843;1
11454844;1
11454845;1
11454846;1
11454847;1
11454848;1
11454849;1
11454850;1
11454851;1
11454852;1
11454853;1
11454854;1
11454855;1
11454856;1
11454857;1
11454858;1
11454859;1
11454860;1
11454861;1
11454862;1
11454863;1
11454864;1
11454865;1
11454866;1
11454867;1
11454868;1
11454869;1
11454870;1
11454871;1
11454872;1
11454873;1
11454874;1
11454875;1
11454876;1
11454877;1
11454878;1
11454879;1
11454880;1
11454881;1
11454882;1
11454883;1
11454884;1
11454885;1
11454886;1
11454887;1
11454888;1
11454889;1
11454890;1
11454891;1
11454892;1
11454893;1
11454894;1
11454895;1
11454896;1
11454897;1
11454898;1
11454899;1
11454900;1
11454901;1
11454902;1
11454903;1
11454904;1
11454905;1
11454906;1
11454907;1
11454908;1
11454909;1
11454910;1
11454911;1
11454912;1
11454913;1
11454914;1
11454915;1
11454916;1
11454917;1
11454918;1
11454919;1
11454920;1
11454921;1
11454922;1
11454923;1
11454924;1
11454925;1
11454926;1
11454927;1
11454928;1
11454929;1
11454930;1
11454931;1
11454932;1
11454933;1
11454934;1
11454935;1
11454936;1
11454937;1
11454938;1
11454939;1
11454940;1
11454941;1
11454942;1
11454943;1
11454944;1
11454945;1
11454946;1
11454947;1
11454948;1
11454949;1
11454950;1
11454951;1
11454952;1
11454953;1
11454954;1
11454955;1
11454956;1
11454957;1
11454958;1
11454959;1
11454960;1
11454961;1
11454962;1
11454963;1
11454964;1
11454965;1
11454966;1
11454967;1
11454968;1
11454969;1
11454970;1
11454971;1
11454972;1
11454973;1
11454974;1
11454975;1
11454976;1
11454977;1
11454978;1
11454979;1
11454980;1
11454981;1
11454982;1
11454983;1
11454984;1
11454985;1
11454986;1
11454987;1
11454988;1
11454989;1
11454990;1
11454991;1
11454992;1
11454993;1
11454994;1
11454995;1
11454996;1
11454997;1
11454998;1
11454999;1
11455000;1
11455001;1
11455002;1
11455003;1
11455004;1
11455005;1
11455006;1
11455007;1
11455008;1
11455009;1
11455010;1
11455011;1
11455012;1
11455013;1
11455014;1
11455015;1
11455016;1
11455017;1
11455018;1
11455019;1
11455020;1
11455021;1
11455022;1
11455023;1
11455024;1
11455025;1
11455026;1
11455027;1
11455028;1
11455029;1
11455030;1
11455031;1
11455032;1
11455033;1
11455034;1
11455035;1
11455036;1
11455037;1
11455038;1
11455039;1
11455040;1
11455041;1
11455042;1
11455043;1
11455044;1
11455045;1
11455046;1
11455047;1
11455048;1
11455049;1
11455050;1
11455051;1
11455052;1
11455053;1
11455054;1
11455055;1
11455056;1
11455057;1
11455058;1
11455059;1
11455060;1
11455061;1
11455062;1
11455063;1
11455064;1
11455065;1
11455066;1
11455067;1
11455068;1
11455069;1
11455070;1
11455071;1
11455072;1
11455073;1
11455074;1
11455075;1
11455076;1
11455077;1
11455078;1
11455079;1
11455080;1
11455081;1
11455082;1
11455083;1
11455084;1
11455085;1
11455086;1
11455087;1
11455088;1
11455089;1
11455090;1
11455091;1
11455092;1
11455093;1
11455094;1
11455095;1
11455096;1
11455097;1
11455098;1
11455099;1
11455100;1
11455101;1
11455102;1
11455103;1
11455104;1
11455105;1
11455106;1
11455107;1
11455108;1
11455109;1
11455110;1
11455111;1
11455112;1
11455113;1
11455114;1
11455115;1
11455116;1
11455117;1
11455118;1
11455119;1
11455120;1
11455121;1
11455122;1
11455123;1
11455124;1
11455125;1
11455126;1
11455127;1
11455128;1
11455129;1
11455130;1
11455131;1
11455132;1
11455133;1
11455134;1
11455135;1
11455136;1
11455137;1
11455138;1
11455139;1
11455140;1
11455141;1
11455142;1
11455143;1
11455144;1
11455145;1
11455146;1
11455147;1
11455148;1
11455149;1
11455150;1
11455151;1
11455152;1
11455153;1
11455154;1
11455155;1
11455156;1
11455157;1
11455158;1
11455159;1
11455160;1
11455161;1
11455162;1
11455163;1
11455164;1
11455165;1
11455166;1
11455167;1
11455168;1
11455169;1
11455170;1
11455171;1
11455172;1
11455173;1
11455174;1
11455175;1
11455176;1
11455177;1
11455178;1
11455179;1
11455180;1
11455181;1
11455182;1
11455183;1
11455184;1
11455185;1
11455186;1
11455187;1
11455188;1
11455189;1
11455190;1
11455191;1
11455192;1
11455193;1
11455194;1
11455195;1
11455196;1
11455197;1
11455198;1
11455199;1
11455200;1
11455201;1
11455202;1
11455203;1
11455204;1
11455205;1
11455206;1
11455207;1
11455208;1
11455209;1
11455210;1
11455211;1
11455212;1
11455213;1
11455214;1
11455215;1
11455216;1
11455217;1
11455218;1
11455219;1
11455220;1
11455221;1
11455222;1
11455223;1
11455224;1
11455225;1
11455226;1
11455227;1
11455228;1
11455229;1
11455230;1
11455231;1
11455232;1
11455233;1
11455234;1
11455235;1
11455236;1
11455237;1
11455238;1
11455239;1
11455240;1
11455241;1
11455242;1
11455243;1
11455244;1
11455245;1
11455246;1
11455247;1
11455248;1
11455249;1
11455250;1
11455251;1
11455252;1
11455253;1
11455254;1
11455255;1
11455256;1
11455257;1
11455258;1
11455259;1
11455260;1
11455261;1
11455262;1
11455263;1
11455264;1
11455265;1
11455266;1
11455267;1
11455268;1
11455269;1
11455270;1
11455271;1
11455272;1
11455273;1
11455274;1
11455275;1
11455276;1
11455277;1
11455278;1
11455279;1
11455280;1
11455281;1
11455282;1
11455283;1
11455284;1
11455285;1
11455286;1
11455287;1
11455288;1
11455289;1
11455290;1
11455291;1
11455292;1
11455293;1
11455294;1
11455295;1
11455296;1
11455297;1
11455298;1
11455299;1
11455300;1
11455301;1
11455302;1
11455303;1
11455304;1
11455305;1
11455306;1
11455307;1
11455308;1
11455309;1
11455310;1
11455311;1
11455312;1
11455313;1
11455314;1
11455315;1
11455316;1
11455317;1
11455318;1
11455319;1
11455320;1
11455321;1
11455322;1
11455323;1
11455324;1
11455325;1
11455326;1
11455327;1
11455328;1
11455329;1
11455330;1
11455331;1
11455332;1
11455333;1
11455334;1
11455335;1
11455336;1
11455337;1
11455338;1
11455339;1
11455340;1
11455341;1
11455342;1
11455343;1
11455344;1
11455345;1
11455346;1
11455347;1
11455348;1
11455349;1
11455350;1
11455351;1
11455352;1
11455353;1
11455354;1
11455355;1
11455356;1
11455357;1
11455358;1
11455359;1
11455360;1
11455361;1
11455362;1
11455363;1
11455364;1
11455365;1
11455366;1
11455367;1
11455368;1
11455369;1
11455370;1
11455371;1
11455372;1
11455373;1
11455374;1
11455375;1
11455376;1
11455377;1
11455378;1
11455379;1
11455380;1
11455381;1
11455382;1
11455383;1
11455384;1
11455385;1
11455386;1
11455387;1
11455388;1
11455389;1
11455390;1
11455391;1
11455392;1
11455393;1
11455394;1
11455395;1
11455396;1
11455397;1
11455398;1
11455399;1
11455400;1
11455401;1
11455402;1
11455403;1
11455404;1
11455405;1
11455406;1
11455407;1
11455408;1
11455409;1
11455410;1
11455411;1
11455412;1
11455413;1
11455414;1
11455415;1
11455416;1
11455417;1
11455418;1
11455419;1
11455420;1
11455421;1
11455422;1
11455423;1
11455424;1
11455425;1
11455426;1
11455427;1
11455428;1
11455429;1
11455430;1
11455431;1
11455432;1
11455433;1
11455434;1
11455435;1
11455436;1
11455437;1
11455438;1
11455439;1
11455440;1
11455441;1
11455442;1
11455443;1
11455444;1
11455445;1
11455446;1
11455447;1
11455448;1
11455449;1
11455450;1
11455451;1
11455452;1
11455453;1
11455454;1
11455455;1
11455456;1
11455457;1
11455458;1
11455459;1
11455460;1
11455461;1
11455462;1
11455463;1
11455464;1
11455465;1
11455466;1
11455467;1
11455468;1
11455469;1
11455470;1
11455471;1
11455472;1
11455473;1
11455474;1
11455475;1
11455476;1
11455477;1
11455478;1
11455479;1
11455480;1
11455481;1
11455482;1
11455483;1
11455484;1
11455485;1
11455486;1
11455487;1
11455488;1
11455489;1
11455490;1
11455491;1
11455492;1
11455493;1
11455494;1
11455495;1
11455496;1
11455497;1
11455498;1
11455499;1
11455500;1
11455501;1
11455502;1
11455503;1
11455504;1
11455505;1
11455506;1
11455507;1
11455508;1
11455509;1
11455510;1
11455511;1
11455512;1
11455513;1
11455514;1
11455515;1
11455516;1
11455517;1
11455518;1
11455519;1
11455520;1
11455521;1
11455522;1
11455523;1
11455524;1
11455525;1
11455526;1
11455527;1
11455528;1
11455529;1
11455530;1
11455531;1
11455532;1
11455533;1
11455534;1
11455535;1
11455536;1
11455537;1
11455538;1
11455539;1
11455540;1
11455541;1
11455542;1
11455543;1
11455544;1
11455545;1
11455546;1
11455547;1
11455548;1
11455549;1
11455550;1
11455551;1
11455552;1
11455553;1
11455554;1
11455555;1
11455556;1
11455557;1
11455558;1
11455559;1
11455560;1
11455561;1
11455562;1
11455563;1
11455564;1
11455565;1
11455566;1
11455567;1
11455568;1
11455569;1
11455570;1
11455571;1
11455572;1
11455573;1
11455574;1
11455575;1
11455576;1
11455577;1
11455578;1
11455579;1
11455580;1
11455581;1
11455582;1
11455583;1
11455584;1
11455585;1
11455586;1
11455587;1
11455588;1
11455589;1
11455590;1
11455591;1
11455592;1
11455593;1
11455594;1
11455595;1
11455596;1
11455597;1
11455598;1
11455599;1
11455600;1
11455601;1
11455602;1
11455603;1
11455604;1
11455605;1
11455606;1
11455607;1
11455608;1
11455609;1
11455610;1
11455611;1
11455612;1
11455613;1
11455614;1
11455615;1
11455616;1
11455617;1
11455618;1
11455619;1
11455620;1
11455621;1
11455622;1
11455623;1
11455624;1
11455625;1
11455626;1
11455627;1
11455628;1
11455629;1
11455630;1
11455631;1
11455632;1
11455633;1
11455634;1
11455635;1
11455636;1
11455637;1
11455638;1
11455639;1
11455640;1
11455641;1
11455642;1
11455643;1
11455644;1
11455645;1
11455646;1
11455647;1
11455648;1
11455649;1
11455650;1
11455651;1
11455652;1
11455653;1
11455654;1
11455655;1
11455656;1
11455657;1
11455658;1
11455659;1
11455660;1
11455661;1
11455662;1
11455663;1
11455664;1
11455665;1
11455666;1
11455667;1
11455668;1
11455669;1
11455670;1
11455671;1
11455672;1
11455673;1
11455674;1
11455675;1
11455676;1
11455677;1
11455678;1
11455679;1
11455680;1
11455681;1
11455682;1
11455683;1
11455684;1
11455685;1
11455686;1
11455687;1
11455688;1
11455689;1
11455690;1
11455691;1
11455692;1
11455693;1
11455694;1
11455695;1
11455696;1
11455697;1
11455698;1
11455699;1
11455700;1
11455701;1
11455702;1
11455703;1
11455704;1
11455705;1
11455706;1
11455707;1
11455708;1
11455709;1
11455710;1
11455711;1
11455712;1
11455713;1
11455714;1
11455715;1
11455716;1
11455717;1
11455718;1
11455719;1
11455720;1
11455721;1
11455722;1
11455723;1
11455724;1
11455725;1
11455726;1
11455727;1
11455728;1
11455729;1
11455730;1
11455731;1
11455732;1
11455733;1
11455734;1
11455735;1
11455736;1
11455737;1
11455738;1
11455739;1
11455740;1
11455741;1
11455742;1
11455743;1
11455744;1
11455745;1
11455746;1
11455747;1
11455748;1
11455749;1
11455750;1
11455751;1
11455752;1
11455753;1
11455754;1
11455755;1
11455756;1
11455757;1
11455758;1
11455759;1
11455760;1
11455761;1
11455762;1
11455763;1
11455764;1
11455765;1
11455766;1
11455767;1
11455768;1
11455769;1
11455770;1
11455771;1
11455772;1
11455773;1
11455774;1
11455775;1
11455776;1
11455777;1
11455778;1
11455779;1
11455780;1
11455781;1
11455782;1
11455783;1
11455784;1
11455785;1
11455786;1
11455787;1
11455788;1
11455789;1
11455790;1
11455791;1
11455792;1
11455793;1
11455794;1
11455795;1
11455796;1
11455797;1
11455798;1
11455799;1
11455800;1
11455801;1
11455802;1
11455803;1
11455804;1
11455805;1
11455806;1
11455807;1
11455808;1
11455809;1
11455810;1
11455811;1
11455812;1
11455813;1
11455814;1
11455815;1
11455816;1
11455817;1
11455818;1
11455819;1
11455820;1
11455821;1
11455822;1
11455823;1
11455824;1
11455825;1
11455826;1
11455827;1
11455828;1
11455829;1
11455830;1
11455831;1
11455832;1
11455833;1
11455834;1
11455835;1
11455836;1
11455837;1
11455838;1
11455839;1
11455840;1
11455841;1
11455842;1
11455843;1
11455844;1
11455845;1
11455846;1
11455847;1
11455848;1
11455849;1
11455850;1
11455851;1
11455852;1
11455853;1
11455854;1
11455855;1
11455856;1
11455857;1
11455858;1
11455859;1
11455860;1
11455861;1
11455862;1
11455863;1
11455864;1
11455865;1
11455866;1
11455867;1
11455868;1
11455869;1
11455870;1
11455871;1
11455872;1
11455873;1
11455874;1
11455875;1
11455876;1
11455877;1
11455878;1
11455879;1
11455880;1
11455881;1
11455882;1
11455883;1
11455884;1
11455885;1
11455886;1
11455887;1
11455888;1
11455889;1
11455890;1
11455891;1
11455892;1
11455893;1
11455894;1
11455895;1
11455896;1
11455897;1
11455898;1
11455899;1
11455900;1
11455901;1
11455902;1
11455903;1
11455904;1
11455905;1
11455906;1
11455907;1
11455908;1
11455909;1
11455910;1
11455911;1
11455912;1
11455913;1
11455914;1
11455915;1
11455916;1
11455917;1
11455918;1
11455919;1
11455920;1
11455921;1
11455922;1
11455923;1
11455924;1
11455925;1
11455926;1
11455927;1
11455928;1
11455929;1
11455930;1
11455931;1
11455932;1
11455933;1
11455934;1
11455935;1
11455936;1
11455937;1
11455938;1
11455939;1
11455940;1
11455941;1
11455942;1
11455943;1
11455944;1
11455945;1
11455946;1
11455947;1
11455948;1
11455949;1
11455950;1
11455951;1
11455952;1
11455953;1
11455954;1
11455955;1
11455956;1
11455957;1
11455958;1
11455959;1
11455960;1
11455961;1
11455962;1
11455963;1
11455964;1
11455965;1
11455966;1
11455967;1
11455968;1
11455969;1
11455970;1
11455971;1
11455972;1
11455973;1
11455974;1
11455975;1
11455976;1
11455977;1
11455978;1
11455979;1
11455980;1
11455981;1
11455982;1
11455983;1
11455984;1
11455985;1
11455986;1
11455987;1
11455988;1
11455989;1
11455990;1
11455991;1
11455992;1
11455993;1
11455994;1
11455995;1
11455996;1
11455997;1
11455998;1
11455999;1
11456000;1
11456001;1
11456002;1
11456003;1
11456004;1
11456005;1
11456006;1
11456007;1
11456008;1
11456009;1
11456010;1
11456011;1
11456012;1
11456013;1
11456014;1
11456015;1
11456016;1
11456017;1
11456018;1
11456019;1
11456020;1
11456021;1
11456022;1
11456023;1
11456024;1
11456025;1
11456026;1
11456027;1
11456028;1
11456029;1
11456030;1
11456031;1
11456032;1
11456033;1
11456034;1
11456035;1
11456036;1
11456037;1
11456038;1
11456039;1
11456040;1
11456041;1
11456042;1
11456043;1
11456044;1
11456045;1
11456046;1
11456047;1
11456048;1
11456049;1
11456050;1
11456051;1
11456052;1
11456053;1
11456054;1
11456055;1
11456056;1
11456057;1
11456058;1
11456059;1
11456060;1
11456061;1
11456062;1
11456063;1
11456064;1
11456065;1
11456066;1
11456067;1
11456068;1
11456069;1
11456070;1
11456071;1
11456072;1
11456073;1
11456074;1
11456075;1
11456076;1
11456077;1
11456078;1
11456079;1
11456080;1
11456081;1
11456082;1
11456083;1
11456084;1
11456085;1
11456086;1
11456087;1
11456088;1
11456089;1
11456090;1
11456091;1
11456092;1
11456093;1
11456094;1
11456095;1
11456096;1
11456097;1
11456098;1
11456099;1
11456100;1
11456101;1
11456102;1
11456103;1
11456104;1
11456105;1
11456106;1
11456107;1
11456108;1
11456109;1
11456110;1
11456111;1
11456112;1
11456113;1
11456114;1
11456115;1
11456116;1
11456117;1
11456118;1
11456119;1
11456120;1
11456121;1
11456122;1
11456123;1
11456124;1
11456125;1
11456126;1
11456127;1
11456128;1
11456129;1
11456130;1
11456131;1
11456132;1
